Base index shifted,dsDNA#TOP#AVERAGE,dsDNA#TOP#STD,dsDNA#BOT#AVERAGE,dsDNA#BOT#STD
7.5,0.0031747870220493134,0.0005710939449666586,0.0020408453601556712,3.72339971114254e-07
8.5,0.0034681500849727915,0.00016956927573952578,0.004044655801556616,2.4784989404188646e-06
9.5,0.0037179217384792984,0.00059083329325085,0.004360312451690047,0.0002144116332881636
10.5,0.0035834013181213495,0.0007543671900200673,0.0022709045299753863,0.00018143419572508863
11.5,0.003641577584780718,0.0006053267594093457,0.00180318337617737,0.00011929604750145369
12.5,0.0037228220132187826,0.000570549905196355,0.0026169724367431637,0.00014779345694720947
13.5,0.005401945515862943,0.0003190938111688805,0.003689759085459282,0.00014988799038402454
14.5,0.00255175151335507,0.000383930966517142,0.004362270755766456,0.000396055411529517
15.5,0.005572622558809474,0.00045161390788788934,0.003194325508501626,0.00024283928953898367
16.5,0.0030768079184907635,0.00025564331805722,0.002385934114885244,0.00027196512360207567
17.5,0.0031139498742734696,0.00040341695633468096,0.0037113415327640707,1.8082869924127475e-05
18.5,0.0026805654772692512,0.0003620007484294089,0.003967401664799782,0.0006687884661387999
19.5,0.001490431332917123,0.00017563516821684727,0.003799144160286962,0.00030865465827526286
20.5,0.00444341513797811,0.00041944528401541796,0.002299357482533323,0.000546327367417145
21.5,0.0034505828369168876,0.0006617804732434177,0.0033405068794441256,0.0008463710583639047
22.5,0.005142167770156492,0.0006864750223496527,0.004223700419475401,0.0002556858258710739
23.5,0.0058061074159200966,0.00045525028281734537,0.002536525780246093,0.0001602792788406744
24.5,0.0016773951722595382,0.0007257829075177243,0.0028862716725267805,3.048731309016717e-05
25.5,0.003617344938318058,0.000666303602806156,0.003653703318742759,0.00015361171302662567
26.5,0.005147336772130737,0.0006257515374194954,0.0036787169084276927,0.0006954009246640051
27.5,0.0032845373414750797,0.0005494170853455777,0.002544375437537445,0.0003517440485837875
28.5,0.005508291956981735,0.0008096581786395344,0.0014291562031171876,5.5167995633407515e-05
29.5,0.003308232533468218,0.0005693204357000943,0.0022299447825749833,8.743562985172181e-05
30.5,0.0036686502638496946,0.0008341072706714596,0.0030064520812532842,0.00010340071527405543
31.5,0.005473542155080744,0.0010190420564804355,0.002159799773711205,0.00018663565271965818
32.5,0.0036536175278826955,0.000227759176003163,0.002203211511453548,0.000175883649824383
33.5,0.003402386271226328,0.0007432940631613745,0.0032637299879671074,0.0006149354474025105
34.5,0.003011850286448583,0.0007080478148520789,0.0030792959235917683,0.00015230836166199663
35.5,0.0051536438675578115,0.001110906020694128,0.0033549719783630017,3.499059227246512e-05
36.5,0.00467750063407204,0.0010498398209009914,0.0021759845540665823,0.00024138480625199405
37.5,0.002107581233677759,0.0005313618899316239,0.003436150943765511,0.0006055681745992896
38.5,0.00422603792577353,0.0008603966162516054,0.004011052025182033,0.00040577177323887335
39.5,0.0037418856577071976,0.0005702965467297032,0.0026054447939389013,0.00011345454035705903
40.5,0.002227400829817255,0.00042867815732589026,0.003429041815872456,3.845823026884491e-05
41.5,0.0033543688570256093,0.0007978475884955557,0.002915703777122921,2.9172336193048906e-05
42.5,0.0038149155088437244,0.0010545642753710535,0.002447250314419466,0.00028653385339986613
43.5,0.004109416665220032,0.0011989175743487117,0.0026118216129265175,0.0001044363564599739
44.5,0.003756828817929276,0.0011901246736898878,0.0014745344654287982,0.0007506154224273696
45.5,0.0029330875876371534,0.001086502152891544,0.002280959334475913,1.529015867504081e-05
46.5,0.0027631271506499853,0.0008461417978374333,0.003380232411180701,0.0003239215658853249
47.5,0.004200640794626905,0.0010966138794429566,0.0025654641985767028,0.0002857775479251481
48.5,0.003621976485822781,0.0006864603116273248,0.0023778376144611263,0.00017235788416555706
49.5,0.0046154990016122315,0.0010574032520635544,0.0032110039751225344,0.0003205353066163703
50.5,0.003907304122934562,0.0007770201606707574,0.0030042469340441098,0.00046100952206721673
51.5,0.0032556731475076968,0.0005902372199212189,0.003640217371862088,0.00042251641520090383
52.5,0.0031166107553899447,0.0007201343755773802,0.003232586422427323,0.00018873018615647293
53.5,0.002581753800775283,0.0008889888001462912,0.0024950805670730164,0.0008772307114251863
54.5,0.0025700089761392015,0.0005049978986774794,0.0027194952268105544,0.0005092189906428861
55.5,0.0038699830156620155,0.0006562065869770718,0.0018058822096520756,2.881162175442373e-05
56.5,0.006697772679888286,0.0018115023728946412,0.0031401266573533168,0.0009778270899176659
57.5,0.0022546526603760718,0.0006304986040042284,0.0025689035614497053,0.0006209048354042873
58.5,0.004359752164427196,0.0008181830101093783,0.00290344382541322,0.0005529251800362577
59.5,0.004828039123591111,0.0013443736635893049,0.0040912600590391965,0.0006455506413500598
60.5,0.0027209057686379545,0.000745611612198242,0.0021318405074188,0.00032745895707664036
61.5,0.003639248615412789,0.0009558075989984275,0.003090091257490592,0.000744739038685507
62.5,0.004854063284952179,0.0010137961743547398,0.0030322062003365147,0.0003201862177102345
63.5,0.002590569017060127,0.0009967023792480673,0.004770642234599518,0.0005963055315884723
64.5,0.004272174249330922,0.0010889237690470675,0.0025850883418050826,0.00019288437643263508
65.5,0.0029418132281770776,0.0012076957642852076,0.002730776026482051,0.0002906996692085175
66.5,0.0027848516762548755,0.0011626058586134802,0.0024997377046241313,0.0004148713358633834
67.5,0.003466332178843249,0.0011602883095766122,0.0027474544931029594,0.00036839568628590385
68.5,0.003819815783583209,0.0010342808873165595,0.0028718065736079044,0.0008508743375462026
69.5,0.0027772009446539957,0.0008796518597171637,0.0031246741859033787,0.0008477557884559589
70.5,0.003676659298430256,0.0010631411404002256,0.00225962373030389,0.00039995351715945717
71.5,0.005132251253701467,0.0014616402187498617,0.002400407434296978,0.000707269947472623
72.5,0.002276287610236042,0.0009604426970721632,0.002440626652299084,4.269379927243198e-05
73.5,0.0043386282778056125,0.0011284771112894483,0.003108974871320675,0.0004648262489697323
74.5,0.005085846202909315,0.0012735531628300636,0.002123258541222009,0.0006940859477668864
75.5,0.003683351088068147,0.0007732571065079755,0.0023719544817390414,0.0003423767757805666
76.5,0.0025492433924973,0.0007613718706899988,0.001962118385095102,0.000466199353529297
77.5,0.0034865603080156287,0.0009847945313154196,0.002481586399699487,0.0001366923651457988
78.5,0.003895174604087665,0.001168067776368828,0.0018689180906227992,0.0004967215432169321
79.5,0.002567411279536511,0.0008959188351422241,0.004115294496685925,0.00040899495212152104
80.5,0.0036605516535242128,0.0006185534332345818,0.0026248220940345156,0.0003392582266903229
81.5,0.0016494267357413579,0.0006318027191744881,0.0021200660214817715,4.026180246197034e-05
82.5,0.0032298281376364696,0.0008938546445720083,0.0029998284191329024,0.00014043933885337872
83.5,0.0025074698892098707,0.000593441523591369,0.0025544302420379716,0.00018560001153374
84.5,0.0039879215211581845,0.0008366035325009811,0.0024038385766771224,0.000297285856295141
85.5,0.003441857196376963,0.000540586861849754,0.0015363361307356932,4.576584623271875e-05
86.5,0.0039545153554309985,0.0008437869259635664,0.003450624263177245,0.00017026335072874198
87.5,0.0030210238057131094,0.0007618412647863036,0.0030194525623612823,0.0003382225855044048
88.5,0.0034589501744771304,0.0008368942138046327,0.001978550008583245,0.00029103713258216406
89.5,0.004262642427086715,0.0010890504482803933,0.0018093133520322205,0.00038117246942305825
90.5,0.0037609229109644773,0.0012911615762623823,0.0034368914731638077,0.00015300653947426855
91.5,0.0019591661708056405,0.0006344256602373358,0.0024688327617242546,0.00015472873293996905
92.5,0.0028239642984258296,0.001013818786469411,0.002535052941942357,4.020367479952419e-05
93.5,0.0032628760003839746,0.0009405913802769744,0.003037603867285926,0.0006164015562219894
94.5,0.0021502504944143916,0.0005644919141113763,0.0038033158320654034,3.9935964620813005e-05
95.5,0.005825323820667217,0.0011491552477662494,0.0024011397432024163,0.00014917818703926342
96.5,0.003371282683635936,0.0011211150050342096,0.001745792005288824,3.8132392427687575e-05
97.5,0.003723153924967329,0.001237748164028136,0.002564978732804029,0.0005251724505327308
98.5,0.004086258927696416,0.0010981340302428691,0.0025689035614497053,0.0006209048354042873
99.5,0.006055072887722319,0.0009978345909556598,0.0018414442901030672,0.00017340515088396443
100.5,0.0022867151899294527,0.0008255156949199598,0.0018762740616486198,0.0001824698369110068
101.5,0.002822020023268717,0.00058926110889161,0.0032235107699650012,4.96407007976808e-05
102.5,0.0021316347286505785,0.0004973451111185895,0.0032441140652315855,0.00022306910274662368
103.5,0.001645332642706157,0.0005307658166019932,0.003606860438620271,0.00026712438104613116
104.5,0.005238086631581873,0.00131196639197251,0.002223074277321836,0.0004092626623002318
105.5,0.0026587881692020903,0.001487773463652025,0.0031001460619911186,0.0005785950016354591
106.5,0.0025285673846003184,0.0010042658104106304,0.004380183438051193,0.000945931795670466
107.5,0.003999487194304425,0.0012475544985535688,0.0026491033748140104,0.00035556077548630315
108.5,0.003191432121424879,0.0009348014583809757,0.00404440895842385,0.00025037973908410073
109.5,0.004797678533191217,0.0008932359591277069,0.002729303188178315,9.021671556831893e-05
110.5,0.003475505698107775,0.001214081759510837,0.0015731242063576549,0.00030035790325542793
111.5,0.0030220987146521534,0.0006000808772836507,0.0020685577833153106,0.0003933092024103872
112.5,0.004000382951753628,0.0011127541756346907,0.001666818187095489,0.00017483638310597562
113.5,0.007410267194322131,0.0014448439142768256,0.0011645141048846857,0.00022891060989101852
114.5,0.005980404281946091,0.00147732583156762,0.0024788875662247814,1.1415304110078767e-05
115.5,0.006162135934800476,0.001380558700091211,0.0017712992812392889,7.420512801602807e-05
116.5,0.004409534702295187,0.0012151472269367736,0.001294017009206277,0.000296925141856516
117.5,0.0046523090456463915,0.000537978631509235,0.0014649651267009448,0.00010580946101953847
118.5,0.002044862995258587,0.000646765579429289,0.0009398526020143823,0.00011375712713323759
119.5,0.0026484765564847345,0.0008881020455130089,0.0016501397204745807,9.714036602858928e-05
120.5,0.004893086331378213,0.0008784891345025585,0.0014943972312970856,0.0001654691103027547
121.5,0.0032190422549633778,0.0010827017758917629,0.002357234319194542,0.00034578628611449993
122.5,0.002256955238512866,0.0010011361524144787,0.0012187211765258524,0.0003527680642372166
123.5,0.003203624824785562,0.0012513921983903487,0.001550809450147427,0.0003895389776378287
124.5,0.003959684357405243,0.0007830634410334082,0.00105610818209521,7.560148364057141e-05
125.5,0.003435971588443355,0.0007091506051150143,0.0022309239346131877,0.00021779789255711848
126.5,0.004536852269776857,0.0007012591698118006,0.0030290136805962774,0.0003336379275946819
127.5,0.004873843535399956,0.000905702557552986,0.0022731096771845608,0.00017617461106807263
128.5,0.005036126849555109,0.0015842273017101114,0.00154761693040719,0.0002642851676670874
129.5,0.002953315716809533,0.0009110083746303515,0.0024864903803833677,7.280877239148489e-05
130.5,0.00587851023684218,0.0010338782375019103,0.0040287096438411454,0.0006333092785703273
131.5,0.004787698832222408,0.0009607627998204713,0.0015591445732114522,0.00022994625107693683
132.5,0.0037068671285714447,0.0008201205214462675,0.0024389069708625824,0.00041064739239228586
133.5,0.004140251525575663,0.0008615367293515401,0.0013626891797663197,2.7578346516188208e-06
134.5,0.0010802046734365207,0.00023500250441741802,0.0020153380842052064,3.644507555945475e-05
135.5,0.00492311501002956,0.0006624285801323763,0.0017173390527308876,0.0004030255641197439
136.5,0.003734055774616477,0.0003143026124171618,0.0021465524494704413,0.0003010444555352103
137.5,0.005196966549740022,0.0003285574308313345,0.0014173817171801596,0.0002320291589812625
138.5,0.005348042493728616,0.0005422110797683215,0.0012442284524763173,0.0003166953286488761
139.5,0.004641702314463139,0.000699865698245214,0.0011365548385922804,8.808730553403632e-05
140.5,0.002513355497143479,0.0004248777803261091,0.0015324113020900173,0.00014149823110427533
141.5,0.0015318465332248708,0.00039748564448302803,0.0014786979167143817,0.0002174604291834719
142.5,0.004185697634404827,0.0004767857524827719,0.002054824993301874,7.003931220737669e-05
143.5,0.002396581476331275,6.924041500765916e-05,0.00149415038816432,8.738912772176457e-05
144.5,0.003648090222928769,0.0003424027901008719,0.0013921212843624605,5.690181463159741e-05
145.5,0.004079530344775875,4.073867957165669e-05,0.0014176285603129254,2.082907904325691e-05
146.5,0.004032292721048304,0.000613612943134866,0.0017497168339345,5.7599992443869e-05
147.5,0.0021794729913614565,0.00046975165036818376,0.0027089467360444965,0.0001696465516438953
148.5,0.001246429320368169,0.00032040582773148265,0.0014625131363590045,0.00021056002978818032
149.5,0.002905862148309472,0.00016356331821387464,0.0027567687682051893,0.0005563230648377018
150.5,0.002772864515615169,9.793666602100006e-05,0.001981734307830624,0.0003718051966198372
151.5,0.0014287880034369958,0.0001292784702118595,0.000956284225502525,0.0002889193480803705
152.5,0.0008386212060004163,1.5812292051084126e-05,0.0022132580954612167,0.0013069268617325821
153.5,0.003150401615327948,6.208753505208774e-05,0.001620460772745674,0.00021537752127914623
154.5,0.001332842750780479,0.00022490548858833403,0.0014097789030215733,0.0001706356906998564
155.5,0.0005146288254422827,6.639353692281695e-06,0.0014813967501890876,6.935275992759433e-05
156.5,0.002188225023132516,0.00013017312623748398,0.0015630694018571281,0.0001342138662053801
157.5,0.0015249124075833536,6.691387251609306e-06,0.0018144641758488667,0.00033781536893582237
158.5,0.0032698629084877626,0.00011085113849027025,0.0020543313070363425,0.0005757557882564154
159.5,0.0020171896772063036,0.00020877309378894166,0.0011838914049803,3.1069235577546154e-06
160.5,0.0011297448753008856,4.871156987885498e-05,0.0010649369914247663,0.0001893702363062983
161.5,0.002340644603294915,0.00011871996167881286,0.0015628225587243625,0.00038707210422989937
162.5,0.0015356982902564463,0.00018215574406814532,0.0010315800581829496,0.0003447622704610711
163.5,0.0012207898532179185,0.00012405520020083497,0.0015127871588616372,0.0006201601554620586
164.5,0.0008432527535051394,3.596900087225269e-05,0.0013445378748416755,0.0002809368053692036
165.5,0.0011300136025356466,8.915166675451816e-05,0.0005810310572713726,6.208002056118841e-05
166.5,0.001836085054566362,0.00020636618835574705,0.0009474554161729685,0.00017515059541464364
167.5,0.0016670203750283976,0.0005815268663287355,0.0010276552295372735,0.0004404946553326278
168.5,0.0007488302885122684,9.756452971336444e-05,0.0019694661356280648,0.0011647188272835458
169.5,0.0017618907187458704,0.000515393497202557,0.0011390068289342209,0.000192837874302678
170.5,0.0015721500313109244,0.0006476602354549137,0.0007267187419483412,3.573527221469393e-05
171.5,0.0006541390962846362,0.00019065796342331823,0.0013673463173174345,0.0004651172102134216
172.5,0.0006451447285099509,0.00027141147794131873,0.0005334476477505877,0.00039991864056198933
173.5,0.000407297051129366,0.00033564465856760655,0.0006408744185018589,0.00024799424440359624
174.5,0.0019135305084351216,0.0011037384300162279,0.000872891892397983,0.0006773994334673025
175.5,0.0017812494817001814,0.0012772053405442037,0.0004392682012400802,6.416292846551407e-05
176.5,0.0014848672346805464,0.0011384779613922192,0.0005601809188720227,0.0004883666605346507
177.5,0.00028747745498987,0.0002329609259618729,0.0008983991683484478,0.000713472169055643
178.5,0.0008292949264771849,0.000732139481298697,0.0006980189462576392,0.0005820161375018817
179.5,0.0008629698194391321,0.0007797629716369452,0.0008459117781437823,0.0008418096515191605
180.5,0.0006771440735495467,0.0007840327427330314,0.0010845529141602882,0.0010273747864554324
181.5,0.0004172767520981752,0.00040317149926037124,0.0014710868820629374,0.0014727334354089833
182.5,0.00020142232755724176,0.00019138071598627531,0.0005702357233725492,0.0006545106975846985
183.5,0.0011223892621659017,0.0010932240536501664,0.0007453555126456586,0.0004970357555256
184.5,0.000989391629471599,0.0011588507058430406,0.0006825664748077009,0.000712087438963589
185.5,0.0006432900290977586,0.0007094491878110075,0.0012351445795211373,0.0011390606312168337
186.5,0.0004463200975553994,0.00047095169841978815,0.0006430795657110335,0.0006056030511967574
187.5,0.0008261861666361075,0.0009814567390819572,0.0010320655239556228,0.00115571226891895
188.5,0.0022284021521909994,0.0025905957175903133,0.0005498792712387304,0.0005750808615091222
189.5,0.00043260460653107044,0.0005583818894670694,0.0004988647193378007,0.0005029353903324413
190.5,0.001162397641786059,0.0013768114487131132,0.0005766125423601655,0.0006635288814817837
191.5,0.0007204403645006219,0.0008452629445964933,0.0004951867338248904,0.0003458095371794786
192.5,0.00020668090527640743,0.00026558423320832095,0.0009925786148589552,0.0010492278811521183
193.5,0.0007354994916987562,0.0009600332379275284,0.0008189316638895817,0.0010062198695710183
194.5,0.00042734602881190485,0.00048417837224502385,0.001065175614064674,0.0012531784727886964
195.5,0.0017925992100739313,0.0022680510536146163,0.0007627662881720058,0.0009774314988815732
196.5,0.0007060082675169302,0.0008248528773086727,0.00043509652946163854,0.00041275355136159003
197.5,0.0009227584495070672,0.001171443983501646,0.00042356888665737624,0.0004470924679517407
198.5,0.0003310424731757062,0.00033463122470099815,0.0010460451571018253,0.0012261239210974411
199.5,0.0003700655196017396,0.0004699382645531798,0.0005805373710058414,0.000567796496610227
200.5,0.0006633390067802974,0.0008579829014884248,0.0008714190540942472,0.000877882387107501
201.5,0.0007396831604788776,0.000872476367646921,0.0008638162399356609,0.0008164889188260949
202.5,0.00032204810540102094,0.00041538473921899865,0.0006467575512239439,0.0007627289043497201
203.5,0.0007016454472469681,0.0008854496830055045,0.00042994570564499246,0.0004561106518488258
204.5,0.0007883276048940387,0.0010213901190243163,0.000533200804617822,0.0006527768785865087
205.5,0.0005959892208564027,0.0007627359208119283,0.00036225268712315425,0.0004616611977495312
206.5,0.00022111300226009917,0.0002859943004961416,0.0009925786148589552,0.0010492278811521183
207.5,0.0012447169791631677,0.0015733486904287572,0.0004120412438531139,0.0004814313845418913
208.5,0.0002304656730144659,0.00025916091514569217,0.0007348070218796008,0.0008366081945245908
209.5,0.0005188388854535395,0.0006269221640264426,0.0003801571489150328,0.0004363404650564657
210.5,0.0003316695033901487,0.0004289914507442124,0.0003315945873560433,0.00046894556264842646
211.5,0.0016294833229833603,0.002104137119145421,0.0005013167096797409,0.000607685959101083
212.5,0.0007204403645006219,0.0008452629445964933,0.00032669060667216284,0.0002594444251111429
213.5,0.0008989736817690087,0.001177867301564275,0.0012093904604379066,0.0013558461336530124
214.5,0.0008656570917867427,0.0011841639403935777,0.000537125633263498,0.000557044493714952
215.5,0.0008987049545342476,0.0011374272046886116,0.00030608731140557843,0.00043287282706008594
216.5,0.00046128964900861327,0.0005722419594589354,0.0006109486276401867,0.000813370369735851
217.5,0.0005432506834060404,0.000714859072007028,0.00042994570564499246,0.0004561106518488258
218.5,0.00036543397209701646,0.0004900949733743484,0.0004669806243997196,0.0004578444708470156
219.5,0.0005673937541237804,0.0007623558831119503,0.0007894995592934408,0.0010658795188542346
220.5,0.00029336306292347816,0.00040152466922713275,0.0005280499808011759,0.0006961339790737444
221.5,0.0005867261258469563,0.0008030493384542655,0.0006786416461620249,0.0008078198238351456
222.5,0.00025469831947712616,0.00032013775854250215,0.00038653396790264903,0.0004453586489535508
223.5,0.0002595985942166104,0.0003404211465969968,0.0010548739664313818,0.001339892673763168
224.5,0.0002834729376995893,0.00034747786082625577,0.0006237022656154192,0.0008314067375300212
225.5,0.00015866349107568868,0.00021103070787413977,0.0007311290363666904,0.0006794823413716281
226.5,0.0008989736817690087,0.001177867301564275,0.00046943261474165985,0.0005625950396156574
227.5,0.0005722940288632646,0.0007826392711664449,0.0009172827821785309,0.0009933849587714177
228.5,0.0001395102708423534,0.00019729731711559992,0.00030878614488028433,0.0002847651578042084
229.5,0.0007692639604056239,0.0010211367605576643,0.00036102669195218416,0.0004092859133652103
230.5,0.0008121123726320972,0.0010149668009616876,0.00021558585040798127,0.00025424296811657335
231.5,0.00035554384687312755,0.0004360481649734714,0.00012631038458135423,0.00012798839355738158
232.5,0.00021158118001589167,0.0002858676212628156,0.00027052523095458703,0.00023065605442169768
233.5,0.00015866349107568868,0.00021103070787413977,0.00012115956076470813,0.00017134549404461736
234.5,0.0007934966068682841,0.0010821136039544743,0.0004809602575459222,0.0005282561230255067
235.5,0.00044739500649444366,0.0006327120859224412,0.0006600048754647075,0.0002750487960948516
236.5,0.0005526033541604072,0.0006880256866565786,0.00037647916340212244,0.00027921461190350303
237.5,0.0002162127275206149,0.000265710912441647,0.0002271134932122436,0.0002199040515264227
238.5,0.00016819531331989612,0.00021115738710746578,0.00017217411266563787,0.00024349096522129836
239.5,0.00027884139019486605,0.0003676345696474243,0.0005140703476549733,0.0006257223268952533
240.5,0.0005192867641781412,0.0006943223254858812,0.0002589975881503247,0.0002649949710118483
241.5,0.00030280530942276525,0.000388171316168571,0.00024231912152941626,0.0003426909880892347
242.5,0.0001393311193525127,0.00017033725253182445,0.00023471630737082993,0.0002812975198078287
243.5,0.00031732698215137736,0.00042206141574827955,0.0001900785744575164,0.00021817023252823284
244.5,0.00017781671130902396,0.0002247640986326796,0.0005344267997887921,0.0007051521629708296
245.5,0.0003943877418093203,0.0005443951402418776,0.000146666836715173,0.00020741822963295787
246.5,0.0005099340934237744,0,0.00016579729367802165,0
247.5,0.00021630230326553522,0.0002791909447335347,0.00020405820760371896,0.000288581884706724
248.5,0.000264319717466254,0.0003337444700677159,3.188409493808109e-05,4.509091948542562e-05
249.5,0.00014423139409199695,0.00019062064058631908,7.652182785139461e-05,0.00010821820676502149
250.5,0.0005869052773367971,0,0.00020405820760371896,0
251.5,0.00043741530552563444,0.0005651852452296764,4.463773291331352e-05,6.312728727959587e-05
252.5,0.0005381712571767154,0.0006676156193687579,0.0001135567466061218,0.00010995202576321135
253.5,0.0005916264005864406,0.0008233327265087602,0.00014544084154420288,0.00015504294524863697
254.5,0.00033184865487998947,0.0004559515153279879,0.00012115956076470813,0.00017134549404461736
255.5,0.00026939914369557895,0,0.00012753637975232435,0
256.5,0.0001682848890648165,0.00022463741939935354,0.00013391319873994056,0.00018938186183878761
257.5,0.00015385279208112476,0.00020422735211153285,0.0001084059227894757,0.0001533091262504471
258.5,3.367489296194737e-05,4.762349033824826e-05,0.00018762658411557618,0.00011341966375959107
259.5,0.00010093510314092177,0.00012939043872285704,0.00013906402255658667,0.00014602476135155184
260.5,5.7728387934766925e-05,8.164026915128273e-05,0.00011993356559373801,0.00011897020966029647
261.5,9.612440414635785e-05,0.00012258708296025012,1.2753637975232435e-05,1.803636779417025e-05
262.5,0.00015385279208112476,0.00020422735211153285,0.0001084059227894757,0.0001533091262504471
263.5,0.00011064607687496993,0.00015647718253995854,9.442628964327315e-05,8.289747407195597e-05
264.5,0.00010583537788040602,0,0.00020405820760371896,0
265.5,0.00010574580213548566,0.0001361937944854639,3.188409493808109e-05,4.509091948542562e-05
266.5,0.0002309135517390677,0,0.00010202910380185948,0
267.5,3.8396016211590924e-05,4.09468138089674e-05,7.529583268042449e-05,5.5842922380700605e-05
268.5,0.00011064607687496993,0.00015647718253995854,4.3411737742343406e-05,1.0752002895274982e-05
269.5,6.244951118441049e-05,7.496359262200188e-05,8.804947065565693e-05,7.387929017487086e-05
270.5,8.160273141774576e-05,8.869698338054169e-05,1.9130456962848652e-05,2.705455169125537e-05
271.5,3.830644046667057e-05,2.7466781517079656e-05,4.3411737742343406e-05,1.0752002895274982e-05
272.5,3.367489296194737e-05,4.762349033824826e-05,3.065809976711097e-05,7.284364898895266e-06
273.5,3.8396016211590924e-05,4.09468138089674e-05,8.927546582662704e-05,0.00012625457455919174
274.5,1.924279597825564e-05,2.7213423050427577e-05,6.254219470519206e-05,3.7806554586530355e-05
275.5,1.4432096983691731e-05,2.0410067287820684e-05,4.9788556729959624e-05,1.9770186792360105e-05
276.5,0.0,0,6.376818987616217e-05,0
277.5,1.4432096983691731e-05,2.0410067287820684e-05,3.703491875472719e-05,1.7338189981898583e-06
